"uniqueID";"completion_time_min";"completion_time";"completion_time_sec";"timestamp_start";"timestamp_end";"sender";"sender_id";"ended_on";"strategy";"comment_general";"include";"uniqueID_t1";"gender_t1";"age_t1";"entry_via_t1";"seriousness_t1";"condition_t1";"completion_time_min_t1";"completion_time_t1";"completion_time_sec_t1";"timestamp_start_t1";"timestamp_end_t1";"sender_t1";"sender_id_t1";"ended_on_t1";"svs_angle_t1";"SVOtyp_ring_t1";"svs_angle_slider_t1";"SVOtyp_slider_t1";"include_t1";"mean_angle";"measure_self";"dec_self_slider";"dec_self_ring";"get_from";"dec_self";"dec_other";"Betrag_t1";"Betrag";"Betrag_total"
141;12,1823800000002;730942,800000012;730,942800000012;"2026-06-18T06:54:19.089Z";"2026-06-18T07:06:30.032Z";"root";NA;"completion";" Ich habe mich nur von meinem gefühl leiten lassen";" ";1;149;"male";74;"mouse";"serious";"ring_first";14,0928783333336;845572,700000018;845,572700000018;"2026-06-10T08:26:43.081Z";"2026-06-10T08:40:48.655Z";"root";NA;"completion";12,5808711019216;"Individualist";32,314994986322;"Prosocial";1;22,4479330441218;"slider";14;7;156;278;256;6,34;5,37;11,71
142;12,9790466666667;778742,8;778,7428;"2026-06-18T07:02:40.338Z";"2026-06-18T07:15:39.094Z";"root";NA;"completion";" -ich wollte nicht zu viel aufklicken, um nicht unnötig Geld zu verlieren
-insgesamt versuchte ich, dass es fair sein könnte
-vermutlich waren mir aber meine gewinne insgesamt wichtig 
";" ";1;106;"female";19;"mouse";"serious";"ring_first";8,72231666666667;523339;523,339;"2026-06-09T20:33:30.085Z";"2026-06-09T20:42:13.437Z";"root";NA;"completion";15,0078752205107;"Individualist";33,0326996154613;"Prosocial";1;24,020287417986;"ring";14;19;193;-41;241;3;7,55;10,55
143;7,01258166666664;420754,899999999;420,754899999998;"2026-06-18T08:22:43.703Z";"2026-06-18T08:29:44.458Z";"root";NA;"completion";" Ich habe versucht möglichst wenige Felder aufzudecken, um kein Geld zu verlieren. Dann habe ich meist den Betrag gewählt, der nach dem ersten Aufdecken größer war
";" ";1;145;"male";25;"mouse";"serious";"slider_first";8,77064166666667;526238,5;526,2385;"2026-06-10T07:31:46.441Z";"2026-06-10T07:40:32.681Z";"root";NA;"completion";52,1446583705914;"Prosocial";35,5899353155345;"Prosocial";1;43,8672968430629;"ring";15;19;146;48;-73;0,75;6,14;6,89
144;9,62813666666672;577688,200000003;577,688200000003;"2026-06-18T08:29:32.279Z";"2026-06-18T08:39:09.986Z";"root";NA;"completion";" Ich habe 1-2 MEINER weiteren Beträge geöffnet. Wenn bereits nach einem klar war, was ich will, habe ich mich entschieden. Spätestens nach 2 geöffneten Beträgen habe ich zusammengerechnet und mich für das entschieden, was höher war. Auf die Beträge der anderen Person habe ich hier garnicht geachtet.";" ";1;182;"female";23;"mouse";"serious";"slider_first";14,4382183333334;866293,100000001;866,293100000001;"2026-06-10T13:37:33.060Z";"2026-06-10T13:51:59.372Z";"root";NA;"completion";7,19923363836765;"Individualist";35,6730994509839;"Prosocial";1;21,4361665446758;"ring";14;13;132;152;200;4,52;7,67;12,19
145;3,06057666666669;183634,600000001;183,634600000001;"2026-06-18T08:57:44.262Z";"2026-06-18T09:00:47.897Z";"root";NA;"completion";" ";" ";1;181;"female";34;"mouse";"serious";"ring_first";6,64151500000001;398490,9;398,4909;"2026-06-10T13:24:33.183Z";"2026-06-10T13:31:11.674Z";"root";NA;"completion";39,7800609516922;"Prosocial";42,0089543732967;"Prosocial";1;40,8945076624944;"slider";1;13;143;278;273;6,51;5,43;11,94
146;5,71635;342981;342,981;"2026-06-18T09:14:59.728Z";"2026-06-18T09:20:42.711Z";"root";NA;"completion";" immer eins aufdecken
danach das meiste auswählen
falls unsicher noch eins aufdecken";" ";1;170;"male";26;"keyboard";"serious";"slider_first";12,2071466666659;732428,799999952;732,428799999952;"2026-06-10T11:37:37.247Z";"2026-06-10T11:49:49.678Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"slider";10;9;190;256;204;5,6;9,97;15,57
147;13,2463416666667;794780,5;794,7805;"2026-06-18T09:36:13.412Z";"2026-06-18T09:49:28.189Z";"root";NA;"completion";"Fast immer nur eins aufgedeckt um zusätzliche kosten zu vermeiden. Aufgedeckt neben dem geringsten Betrag, wenn die summe der beiden offenen dann kleiner war als der Betrag der anderen Option habe ich die andere gewält, sonst bin ich dabei geblieben. Und immer bisschen bauchgefühl ";" ";1;185;"female";20;"mouse";"serious";"ring_first";11,7286399999996;703718,399999976;703,718399999976;"2026-06-10T14:21:00.156Z";"2026-06-10T14:32:43.871Z";"root";NA;"completion";22,4645922129485;"Prosocial";34,1448446004196;"Prosocial";1;28,3047184066841;"slider";13;14;123;285;270;6,55;8,49;15,04
148;10,5294583333333;631767,5;631,7675;"2026-06-18T09:55:20.819Z";"2026-06-18T10:05:52.587Z";"root";NA;"completion";" ";" ";1;72;"female";32;"mouse";"serious";"ring_first";9,57146333332856;574287,799999714;574,287799999714;"2026-06-09T16:30:27.860Z";"2026-06-09T16:40:02.149Z";"root";NA;"completion";37,5213104918518;"Prosocial";33,0106161470678;"Prosocial";1;35,2659633194598;"slider";1;13;222;256;270;6,26;6,06;12,32
149;7,01685;421011;421,011;"2026-06-18T10:06:42.078Z";"2026-06-18T10:13:43.087Z";"root";NA;"completion";"Ich habe überwiegend meine Auszahlungen aufgedeckt, da sie mir relevanter erschienen. Dann habe ich versucht ausgleichend aufzudecken und geschaut, wo mehr Geld dabei ist und dann diese Version ausgewählt. ";" ";1;14;"female";20;"touchscreen";"serious";"slider_first";7,97151666666667;478291;478,291;"2026-06-09T08:54:54.045Z";"2026-06-09T09:02:52.331Z";"root";NA;"completion";18,632292862906;"Individualist";23,7620240590652;"Prosocial";1;21,1971584609856;"ring";13;18;112;300;270;6,7;8,67;15,37
150;8,53622666666667;512173,6;512,1736;"2026-06-18T10:29:55.553Z";"2026-06-18T10:38:27.717Z";"root";NA;"completion";" Ich habe versucht mit möglichst wenigen Aufdeckungen den höchsten Betrag für mich zu finden. ";" ";1;168;"male";27;"keyboard";"serious";"ring_first";15,8481233333333;950887,4;950,8874;"2026-06-10T10:59:14.415Z";"2026-06-10T11:15:05.269Z";"root";NA;"completion";7,53733805729811;"Individualist";29,9773041656621;"Prosocial";1;18,7573211114801;"slider";6;21;120;300;256;6,56;8,03;14,59
151;5,64515166666706;338709,100000024;338,709100000024;"2026-06-18T10:52:23.871Z";"2026-06-18T10:58:02.582Z";"root";NA;"completion";" Ich habe versucht herauszufinden in welche Richtung sich die weiteren Zahlen bewegen. Ich wollte aber ungern Geld für die Infos ausgeben.";" ";1;175;"female";24;"keyboard";"serious";"ring_first";10,5961733333334;635770,400000006;635,770400000006;"2026-06-10T12:32:30.595Z";"2026-06-10T12:43:06.366Z";"root";NA;"completion";51,7164721035597;"Prosocial";41,1406559261068;"Prosocial";1;46,4285640148333;"ring";15;2;11;48;293;4,41;7,09;11,5
152;6,48831833333336;389299,100000001;389,299100000001;"2026-06-18T11:11:29.447Z";"2026-06-18T11:17:58.750Z";"Instruction_pay_for_search";"5";"form submission";NA;NA;0;173;"female";63;"mouse";"serious";"slider_first";14,5131833333333;870791;870,791;"2026-06-10T12:26:11.095Z";"2026-06-10T12:40:41.897Z";"root";NA;"completion";45;"Prosocial";36,6033316621998;"Prosocial";1;40,8016658310999;"ring";4;19;63;100;256;4,56;5,32;9,88
153;9,57189166666667;574313,5;574,3135;"2026-06-18T11:18:09.448Z";"2026-06-18T11:27:43.820Z";"root";NA;"completion";" Immer alle eigenen Felder aufdecken, da der Unterschied fast immer mehr als doppelt so groß sind wie die 30 cent und sich deshalb die 30 cent als Investment lohnen statt der 50/50 Chance.";" ";1;49;"female";19;"keyboard";"serious";"ring_first";16,0976150000006;965856,900000036;965,856900000036;"2026-06-09T15:16:00.094Z";"2026-06-09T15:32:05.953Z";"root";NA;"completion";23,5719191710989;"Prosocial";30,3736565455994;"Prosocial";1;26,9727878583492;"ring";14;13;101;241;256;5,97;7,89;13,86
154;12,8706216666659;772237,299999952;772,237299999952;"2026-06-18T12:06:15.583Z";"2026-06-18T12:19:07.828Z";"root";NA;"completion";" zuerst prüfen, welcher eigener Betrag schon am höchsten ist, dann dort ein weiteres feld aufdecken
nie verlust durch eine zweite Aufdeckung machen";" ";1;61;"female";19;"keyboard";"serious";"slider_first";18,3595400000016;1101572,4000001;1101,5724000001;"2026-06-09T15:51:15.637Z";"2026-06-09T16:09:37.212Z";"root";NA;"completion";34,4245885602346;"Prosocial";22,6460035317714;"Prosocial";1;28,535296046003;"ring";15;9;128;48;150;2,98;6,57;9,55
155;7,691425;461485,5;461,4855;"2026-06-18T12:16:04.241Z";"2026-06-18T12:23:45.740Z";"root";NA;"completion";"Ich habe versucht so wenig wie möglich aufzudecken& trotzdem einen möglichst guten Überblick über die Fairness zu bekommen. Ich habe mich letzendlich für die Option entschieden, bei der ich das Gefühl hatte, sie sei die Optimalste für meinen Partner und mich.";" ";1;214;"female";15;"mouse";"serious";"slider_first";11,5325;691950;691,95;"2026-06-11T16:35:46.671Z";"2026-06-11T16:47:18.631Z";"root";NA;"completion";53,3229085120094;"Prosocial";42,4535334516806;"Prosocial";1;47,888220981845;"ring";4;4;218;152;278;5,3;8,58;13,88
156;6,60063333333333;396038;396,038;"2026-06-18T12:18:21.217Z";"2026-06-18T12:24:57.268Z";"root";NA;"completion";"";" ";1;215;"male";23;"mouse";"serious";"slider_first";6,61598333333333;396959;396,959;"2026-06-11T16:35:12.478Z";"2026-06-11T16:41:49.430Z";"root";NA;"completion";10,8473468429534;"Individualist";20,5469226563159;"Individualist";1;15,6971347496346;"slider";3;6;176;300;210;6,1;4,35;10,45
157;2,22157;133294,2;133,2942;"2026-06-18T12:29:36.733Z";"2026-06-18T12:31:50.046Z";"root";NA;"completion";" ";" ";0;197;"male";21;"touchscreen";"serious";"slider_first";3,01226666666667;180736;180,736;"2026-06-10T21:41:46.779Z";"2026-06-10T21:44:47.539Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;NA;NA;NA;NA;NA;NA;1;1;2
158;5,5835;335010;335,01;"2026-06-18T12:35:07.554Z";"2026-06-18T12:40:42.576Z";"root";NA;"completion";" ";" ";1;199;"male";26;"mouse";"serious";"ring_first";4,17806666666667;250684;250,684;"2026-06-11T06:41:16.539Z";"2026-06-11T06:45:27.229Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"ring";4;22;126;293;0;3,93;7,85;11,78
159;4,77868333333333;286721;286,721;"2026-06-18T12:53:56.141Z";"2026-06-18T12:58:42.863Z";"MouseLabSequence";"10_7";"completion";NA;NA;0;192;"female";24;"mouse";"serious";"slider_first";6,15471666666667;369283;369,283;"2026-06-10T17:26:48.694Z";"2026-06-10T17:32:57.980Z";"root";NA;"completion";14,3457382538586;"Individualist";30,8078178883269;"Prosocial";1;22,5767780710928;"slider";4;10;158;255;210;5,65;6,54;12,19
160;6,86506666666667;411904;411,904;"2026-06-18T12:53:56.141Z";"2026-06-18T13:00:48.048Z";"root";NA;"completion";" ";" ";1;192;"female";24;"mouse";"serious";"slider_first";6,15471666666667;369283;369,283;"2026-06-10T17:26:48.694Z";"2026-06-10T17:32:57.980Z";"root";NA;"completion";14,3457382538586;"Individualist";30,8078178883269;"Prosocial";1;22,5767780710928;"slider";4;10;158;255;210;5,65;6,54;12,19
161;7,21994166666667;433196,5;433,1965;"2026-06-18T13:06:59.742Z";"2026-06-18T13:14:12.959Z";"root";NA;"completion";" Ich bin davon ausgeangen, dass die unterschiede nicht alzu groß sein werden. Dann habe ich versuchst den größtmöglichen Betrag zu raten, der für mich raus kommen kann. Das kann auch deutlcih daneben gewesen sein. ";" ";1;108;"female";36;"mouse";"serious";"slider_first";8,5404;512424;512,424;"2026-06-09T20:54:35.777Z";"2026-06-09T21:03:08.195Z";"root";NA;"completion";22,4645922129485;"Prosocial";30,5573455290817;"Prosocial";1;26,5109688710151;"ring";6;12;173;100;300;5;7,36;12,36
162;10,73405;644043;644,043;"2026-06-18T13:17:27.361Z";"2026-06-18T13:28:11.424Z";"root";NA;"completion";"ein feld pro option öffnen, wenn deutlicher unterschied im gesamtsumme für mich selbst, dann für diese entscheiden/wählen. Wenn ähnlich, dann weiteres Feld öffnen und dann erst wählen";" ";1;202;"female";23;"mouse";"serious";"ring_first";11,7018;702108;702,108;"2026-06-11T09:11:38.726Z";"2026-06-11T09:23:20.837Z";"root";NA;"completion";15,5652599264169;"Individualist";32,4472158187456;"Prosocial";1;24,0062378725812;"ring";5;18;105;-41;100;1,59;5,19;6,78
163;3,82038333333333;229223;229,223;"2026-06-18T13:30:46.768Z";"2026-06-18T13:34:36.008Z";"root";NA;"completion";" Ich habe mir die Seite mit dem höheren Preis ausgesucht und dort aufgedeckt ";" ";1;205;"female";38;"mouse";"serious";"slider_first";33,6476666666667;2018860;2018,86;"2026-06-11T10:12:47.261Z";"2026-06-11T10:46:26.052Z";"root";NA;"completion";3,25194560036386;"Individualist";16,9619533812933;"Individualist";1;10,1069494908286;"slider";12;1;29;256;-93;2,63;6,54;9,17
164;4,6726;280356;280,356;"2026-06-18T13:42:57.470Z";"2026-06-18T13:47:37.827Z";"root";NA;"completion";" ";" ";1;66;"male";29;"touchscreen";"serious";"slider_first";5,94978500000238;356987,100000143;356,987100000143;"2026-06-09T16:04:06.430Z";"2026-06-09T16:10:03.432Z";"root";NA;"completion";22,5531385269108;"Prosocial";33,6468363122172;"Prosocial";1;28,099987419564;"ring";13;15;149;48;233;3,81;9,87;13,68
165;6,19662666666905;371797,600000143;371,797600000143;"2026-06-18T14:01:23.148Z";"2026-06-18T14:07:34.946Z";"root";NA;"completion";" Ich habe versucht öfter mal bei den niedrigeren Beträgen zu schauen ob ein zweiter Betrag höher ist als der einzelne offen gedeckte bei der anderen option";" ";1;201;"female";22;"mouse";"serious";"slider_first";10,1538916666667;609233,5;609,2335;"2026-06-11T08:05:52.788Z";"2026-06-11T08:16:02.020Z";"root";NA;"completion";43,909937001787;"Prosocial";41,1406559261068;"Prosocial";1;42,5252964639469;"slider";9;21;74;225;152;4,77;4,96;9,73
166;16,609215;996552,899999999;996,552899999999;"2026-06-18T14:14:54.635Z";"2026-06-18T14:31:31.193Z";"search_task";"10";"completion";NA;NA;1;173;"female";63;"mouse";"serious";"slider_first";14,5131833333333;870791;870,791;"2026-06-10T12:26:11.095Z";"2026-06-10T12:40:41.897Z";"root";NA;"completion";45;"Prosocial";36,6033316621998;"Prosocial";1;40,8016658310999;"ring";4;19;63;100;256;4,56;5,32;9,88
167;2,06345333333333;123807,2;123,8072;"2026-06-18T15:29:36.631Z";"2026-06-18T15:31:40.438Z";"Instruction_questionmarks";"4";"form submission";NA;NA;0;163;"female";21;"mouse";"serious";"slider_first";8,50881166666666;510528,7;510,5287;"2026-06-10T10:14:19.584Z";"2026-06-10T10:22:50.114Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"slider";12;1;175;300;-93;3,07;9,38;12,45
168;7,716775;463006,5;463,0065;"2026-06-18T16:51:45.013Z";"2026-06-18T16:59:28.029Z";"root";NA;"completion";" - meistens bei der Option mit mehr Geld geschaut ob die verdeckten auch mehr Geld geben würden";" ";1;92;"female";22;"mouse";"serious";"slider_first";13,0018466666669;780110,800000012;780,110800000012;"2026-06-09T19:41:57.456Z";"2026-06-09T19:54:57.608Z";"root";NA;"completion";6,35727966055777;"Individualist";25,0459743472257;"Prosocial";1;15,7016270038917;"ring";15;5;100;293;221;6,14;4,76;10,9
169;4,48024166666667;268814,5;268,8145;"2026-06-18T18:29:10.864Z";"2026-06-18T18:33:39.679Z";"root";NA;"completion";" ";" ";1;186;"female";40;"mouse";"serious";"ring_first";12,0158066666673;720948,400000036;720,948400000036;"2026-06-10T15:00:32.896Z";"2026-06-10T15:12:33.845Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"slider";6;24;89;300;172;5,72;7,39;13,11
170;41,2016666666667;2472100;2472,1;"2026-06-18T18:46:59.763Z";"2026-06-18T19:28:11.868Z";"root";NA;"completion";" Ich suchte die Spalte aus, bei der ich immer ein wenig mehr in der Additon hatte.";" ";1;211;"female";84;"keyboard";"serious";"slider_first";37,2821666666667;2236930;2236,93;"2026-06-11T14:25:33.711Z";"2026-06-11T15:02:53.754Z";"root";NA;"completion";16,9492242338214;"Individualist";40,6128859415312;"Prosocial";1;28,7810550876763;"ring";15;10;39;48;281;4,29;6,48;10,77
171;15,6199633333286;937197,799999714;937,197799999714;"2026-06-18T18:48:35.813Z";"2026-06-18T19:04:13.011Z";"root";NA;"completion";" ";" ";1;109;"female";31;"mouse";"serious";"slider_first";7,15588666666349;429353,199999809;429,353199999809;"2026-06-09T20:56:06.361Z";"2026-06-09T21:03:15.715Z";"root";NA;"completion";7,53733805729811;"Individualist";16,9619533812933;"Individualist";1;12,2496457192957;"ring";10;8;182;48;293;4,41;8,19;12,6
172;9,72113833333353;583268,300000012;583,268300000012;"2026-06-18T18:56:04.454Z";"2026-06-18T19:05:47.724Z";"root";NA;"completion";" Wenn beim höheren Betrag wieder ein einigermaßen hoher Betrag als Information kam, habe ich auf den Kauf weiterer Infos verzichtet.";" ";1;121;"female";29;"mouse";"serious";"ring_first";20,3668149999996;1222008,89999998;1222,00889999998;"2026-06-10T04:22:09.938Z";"2026-06-10T04:42:31.949Z";"root";NA;"completion";18,3834701489816;"Individualist";24,0985210692069;"Prosocial";1;21,2409956090942;"ring";15;24;3;-73;210;2,37;6,85;9,22
173;8,27152333333343;496291,400000006;496,291400000006;"2026-06-18T20:25:23.302Z";"2026-06-18T20:33:39.595Z";"root";NA;"completion";" ";" ";1;203;"female";27;"keyboard";"serious";"slider_first";41,1399166666667;2468395;2468,395;"2026-06-11T09:27:02.850Z";"2026-06-11T10:08:11.255Z";"root";NA;"completion";14,4462908423528;"Individualist";16,9619533812933;"Individualist";1;15,7041221118231;"slider";2;4;77;300;270;6,7;8,2;14,9
174;10,2026833333333;612161;612,161;"2026-06-19T06:49:59.123Z";"2026-06-19T07:00:11.290Z";"root";NA;"completion";" ";" ";1;210;"female";40;"mouse";"serious";"slider_first";11,9958666666667;719752;719,752;"2026-06-11T11:58:11.846Z";"2026-06-11T12:10:11.620Z";"root";NA;"completion";39,0394383426646;"Prosocial";32,4610172279981;"Prosocial";1;35,7502277853313;"slider";2;22;12;278;262;6,4;5,53;11,93
175;6,42821666666667;385693;385,693;"2026-06-19T09:30:12.697Z";"2026-06-19T09:36:38.388Z";"root";NA;"completion";" Sobald eine gewisse Nähe zu 4€ auf einer Seite erreicht ist, akzeptieren. Ist der Betrag weit weg von den 4€, die andere Seite wählen. Auszahlungen der anderen Person nur einfließen lassen, wenn beide Seiten vergleichbar sind da sonst zu kompliziert.";" ";1;62;"male";20;"mouse";"serious";"slider_first";7,67576666666667;460546;460,546;"2026-06-09T15:48:17.360Z";"2026-06-09T15:55:57.902Z";"root";NA;"completion";30,0212253575505;"Prosocial";33,9920650380479;"Prosocial";1;32,0066451977992;"ring";2;10;72;293;256;6,49;5,57;12,06
176;14,93315;895989;895,989;"2026-06-19T10:43:53.595Z";"2026-06-19T10:58:49.586Z";"root";NA;"completion";" - Möglichst hohe summierte Beträge für mich
- Wenn die Optionen ähnlich waren oder es nur cent unterschiede gabe, dann die option wo die andere Person den höchsten Profit draus zieht";" ";1;164;"female";21;"keyboard";"serious";"slider_first";13,3437833333333;800627;800,627;"2026-06-10T10:39:05.995Z";"2026-06-10T10:52:26.624Z";"root";NA;"completion";37,5068128696839;"Prosocial";33,0780916809943;"Prosocial";1;35,2924522753391;"ring";2;16;43;0;-41;0,59;9,34;9,93
177;4,17951666666667;250771;250,771;"2026-06-19T12:22:16.944Z";"2026-06-19T12:26:27.714Z";"Instruction_pay_for_search";"5";"form submission";NA;NA;0;169;"female";28;"mouse";"serious";"ring_first";4,60401666666667;276241;276,241;"2026-06-10T11:03:43.249Z";"2026-06-10T11:08:19.505Z";"root";NA;"completion";0;"Individualist";12,2535423445899;"Individualist";1;6,12677117229495;"ring";1;8;204;-41;-100;-0,41;7,93;7,52
178;7,51896666666667;451138;451,138;"2026-06-19T12:22:16.944Z";"2026-06-19T12:29:48.097Z";"root";NA;"completion";" ";" ";1;169;"female";28;"mouse";"serious";"ring_first";4,60401666666667;276241;276,241;"2026-06-10T11:03:43.249Z";"2026-06-10T11:08:19.505Z";"root";NA;"completion";0;"Individualist";12,2535423445899;"Individualist";1;6,12677117229495;"ring";1;8;204;-41;-100;-0,41;7,93;7,52
179;4,11238333333333;246743;246,743;"2026-06-19T13:18:48.726Z";"2026-06-19T13:22:55.481Z";"root";NA;"completion";" Wollte meinen Gewinn maximieren und möglichst wenig zusätzlich aufdecken";" ";1;230;"male";32;"mouse";"serious";"slider_first";3,23221666666667;193933;193,933;"2026-06-12T23:24:24.132Z";"2026-06-12T23:27:38.081Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"ring";10;5;53;48;273;4,21;7,05;11,26
180;12,5046333333333;750278;750,278;"2026-06-19T14:34:05.110Z";"2026-06-19T14:46:35.406Z";"root";NA;"completion";" Ich habe zunächst eine Zahl bei dem höheren Betrag aufdecken lassen, wenn mir dieser \"groß genug\" war, habe ich die Option gewählt, wenn nicht, auch noch bei der anderen Seite ein Fel aufdecken lassen und dann zwischen den beiden entschieden.";" Es wäre schön im Nachhinein zu erfahren, was genau untersucht wird und was die Ergebnisse der Studie waren.";1;194;"female";34;"mouse";"serious";"slider_first";11,3493166666667;680959;680,959;"2026-06-10T19:21:30.305Z";"2026-06-10T19:32:51.284Z";"root";NA;"completion";7,68104365997097;"Individualist";25,6923546354276;"Prosocial";1;16,6866991476993;"slider";1;19;228;295;200;5,95;6,78;12,73
181;5,69625;341775;341,775;"2026-06-19T15:36:33.657Z";"2026-06-19T15:42:15.422Z";"root";NA;"completion";" Möglichst gleiche/ ähnliche Beträge ";" ";1;222;"female";20;"touchscreen";"serious";"slider_first";8,53676666666667;512206;512,206;"2026-06-11T19:39:22.138Z";"2026-06-11T19:47:54.328Z";"root";NA;"completion";58,0274322405123;"Altruist";47,9563106575037;"Prosocial";1;52,991871449008;"slider";6;8;203;300;150;5,5;8,1;13,6
182;9,70057833333314;582034,699999988;582,034699999988;"2026-06-19T17:51:53.095Z";"2026-06-19T18:01:35.130Z";"root";NA;"completion";" Ich habe die zwei bekannten Beträge miteinander addiert und dann geschaut, ob dies schon mehr ist als der eine andere bekannte Betrag. War der addierte Betrag weniger als der einzelne bekannte Betrag, habe ich mich für die Option entschieden, wo mir nur eins bekannt war. ";" ";1;219;"female";23;"mouse";"serious";"slider_first";8,97961500000159;538776,900000095;538,776900000095;"2026-06-11T18:30:39.439Z";"2026-06-11T18:39:38.216Z";"root";NA;"completion";29,9208660250389;"Prosocial";42,2610277550263;"Prosocial";1;36,0909468900326;"ring";3;4;81;300;270;6,7;5,98;12,68
183;13,2383;794298;794,298;"2026-06-19T17:54:14.982Z";"2026-06-19T18:07:29.289Z";"root";NA;"completion";" Ohne spezielles Vorgehen. Geschaut, dass der Andere auch etwas bekommt. Manchmal an eigenem Vorteil orientiert. Anfangs versucht oder gedacht einfach kein Geld für das Aufdecken auszugeben, dann hat mich doch die Neugierde gepackt. ";" ";1;216;"female";27;"mouse";"serious";"ring_first";15,9003666666667;954022;954,022;"2026-06-11T17:35:02.472Z";"2026-06-11T17:50:56.501Z";"root";NA;"completion";37,4475292864697;"Prosocial";37,278481312102;"Prosocial";1;37,3630052992859;"ring";15;22;159;100;48;2,48;6,83;9,31
184;8,30335333333313;498201,199999988;498,201199999988;"2026-06-19T19:57:30.692Z";"2026-06-19T20:05:48.894Z";"root";NA;"completion";" ";" ";1;224;"female";58;"mouse";"serious";"slider_first";10,3981483333309;623888,899999857;623,888899999857;"2026-06-12T08:37:46.166Z";"2026-06-12T08:48:10.055Z";"root";NA;"completion";-5,65621563451599;"Individualist";35,6336816567741;"Prosocial";1;14,9887330111291;"ring";10;23;168;152;270;5,22;7,11;12,33
185;14,4089833333333;864539;864,539;"2026-06-19T20:45:14.927Z";"2026-06-19T20:59:39.476Z";"root";NA;"completion";"Ich habe mich auf die Beträge für mich konzentiert, habe dann zunächst geschaut welche der beiden sichtbaren Optionen den höheren Betrag haben und anschließend einen Kasten in dieser Reihe geöffnet. Falls mir der geöffnete Betrag gefallen hat, habe ich auf weiter geklickt. Wenn ich neugierig oder den geöffneten Betrag als zu niedrig empfunden habe, habe ich weitere Kästen geöffnet.";" ";1;58;"female";27;"mouse";"serious";"ring_first";9,37678333333333;562607;562,607;"2026-04-29T22:17:10.765Z";"2026-04-29T22:26:33.383Z";"root";NA;"completion";24,3255752391261;"Prosocial";40,9197128120765;"Prosocial";1;32,6226440256013;"slider";10;2;155;225;270;5,95;6,27;12,22
186;15,80865;948519;948,519;"2026-06-19T21:48:37.555Z";"2026-06-19T22:04:26.075Z";"root";NA;"completion";" Ich habe mich primär auf meine (potentielle) Auszahlung fokussiert und den Betrag aufgedeckt, der neben dem höchsten Betrag für mich stand. ";" ";1;163;"female";21;"mouse";"serious";"slider_first";8,50881166666666;510528,7;510,5287;"2026-06-10T10:14:19.584Z";"2026-06-10T10:22:50.114Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"slider";12;1;175;300;-93;3,07;9,38;12,45
187;4,7109;282654;282,654;"2026-06-20T08:47:30.461Z";"2026-06-20T08:52:13.113Z";"root";NA;"completion";"Den Kostenfaktor möglichst gering halten, also so wenig Informationen aufdecken wie möglich. Dann intuitive Auswahl der Optionen";" ";1;172;"male";26;"mouse";"serious";"ring_first";5,50665333333214;330399,199999928;330,399199999928;"2026-06-10T12:00:30.897Z";"2026-06-10T12:06:01.295Z";"root";NA;"completion";45;"Prosocial";33,8004780641189;"Prosocial";1;39,4002390320594;"ring";4;13;195;273;-93;2,8;4,68;7,48
188;6,96595;417957;417,957;"2026-06-20T16:04:13.388Z";"2026-06-20T16:11:11.352Z";"root";NA;"completion";" ";" ";1;228;"female";26;"mouse";"serious";"ring_first";8,40931666666667;504559;504,559;"2026-06-12T16:54:13.957Z";"2026-06-12T17:02:38.514Z";"root";NA;"completion";18,7257878452726;"Individualist";41,2757005408863;"Prosocial";1;30,0007441930794;"ring";10;24;118;273;241;6,14;6,1;12,24
189;6,85124666666667;411074,8;411,0748;"2026-06-20T18:58:06.146Z";"2026-06-20T19:04:57.218Z";"root";NA;"completion";"Tendenziell habe ich zunächst meine Anteile aufgedeckt, danach die der anderen Person. Dies allerdings nur, wenn ich noch nicht mit meinen eigenen Anteilen zufrieden war.";" ";1;200;"female";28;"mouse";"serious";"slider_first";6,62730333333313;397638,199999988;397,638199999988;"2026-06-11T07:48:32.287Z";"2026-06-11T07:55:09.911Z";"root";NA;"completion";9,93092500513145;"Individualist";33,290800264133;"Prosocial";1;21,6108626346322;"ring";4;7;109;300;293;6,93;5,3;12,23
190;9,2579;555474;555,474;"2026-06-21T07:21:37.624Z";"2026-06-21T07:30:53.088Z";"root";NA;"completion";" Manchmal einfach nach Gefühl. Manchmal, wenn ich dachte, dass ich für mich in der letzten Runde mehr Geld „eingefordert“ habe, habe ich auch der Anderen mal was „gegönnt“.";" ";1;187;"female";22;"mouse";"serious";"slider_first";12,1529;729174;729,174;"2026-06-10T16:08:12.236Z";"2026-06-10T16:20:21.423Z";"root";NA;"completion";36,6770914879906;"Prosocial";42,0515852285238;"Prosocial";1;39,3643383582572;"slider";12;8;15;225;210;5,35;8,99;14,34
