"uniqueID";"response";"item";"choice_self";"choice_other";"svo_trial"
191;"o9";"3";256;256;6
191;"o1";"1";256;256;7
191;"o8";"13";281;169;8
191;"o5";"5";225;225;9
191;"o9";"15";300;150;10
191;"o1";"10";300;210;11
191;"o6";"7";244;244;12
191;"o9";"12";300;270;13
191;"o9";"8";300;270;14
192;"o7";"4";230;108;0
192;"o7";"6";267;230;1
192;"o4";"9";244;244;2
192;"o5";"11";255;255;3
192;"o9";"2";300;150;4
192;"o3";"14";278;278;5
192;"o9";"3";256;256;6
192;"o1";"1";256;256;7
192;"o8";"13";281;169;8
192;"o5";"5";225;225;9
192;"o9";"15";300;150;10
192;"o1";"10";300;210;11
192;"o6";"7";244;244;12
192;"o9";"12";300;270;13
192;"o9";"8";300;270;14
193;"o9";"13";300;150;0
193;"o1";"5";300;150;1
193;"o1";"9";300;210;2
193;"o9";"11";300;210;3
193;"o1";"6";300;150;4
193;"o9";"1";256;44;5
193;"o9";"2";300;150;6
193;"o9";"3";256;256;7
193;"o1";"14";300;270;8
193;"o9";"12";300;270;9
193;"o1";"10";300;210;10
193;"o9";"15";300;150;11
193;"o9";"4";256;44;12
193;"o1";"7";300;150;13
193;"o9";"8";300;270;14
194;"o2";"6";295;163;0
194;"o9";"3";256;256;1
194;"o2";"14";289;274;2
194;"o8";"12";281;274;3
194;"o9";"13";300;150;4
194;"o1";"10";300;210;5
194;"o9";"15";300;150;6
194;"o9";"2";300;150;7
194;"o9";"11";300;210;8
194;"o9";"8";300;270;9
194;"o1";"4";150;300;10
194;"o1";"9";300;210;11
194;"o1";"7";300;150;12
194;"o1";"1";256;256;13
194;"o2";"5";281;169;14
195;"o5";"4";203;172;0
195;"o9";"12";300;270;1
195;"o5";"11";255;255;2
195;"o1";"1";256;256;3
195;"o5";"13";225;225;4
195;"o1";"15";270;300;5
195;"o6";"10";281;266;6
195;"o9";"8";300;270;7
195;"o9";"3";256;256;8
195;"o4";"9";244;244;9
195;"o5";"5";225;225;10
195;"o9";"6";256;256;11
195;"o3";"14";278;278;12
195;"o7";"7";233;262;13
195;"o9";"2";300;150;14
196;"o5";"5";225;225;0
196;"o5";"10";285;255;1
196;"o3";"14";278;278;2
196;"o1";"1";256;256;3
196;"o5";"4";203;172;4
196;"o2";"15";274;281;5
196;"o5";"11";255;255;6
196;"o9";"2";300;150;7
196;"o5";"13";225;225;8
196;"o2";"9";281;221;9
196;"o5";"8";285;285;10
196;"o9";"3";256;256;11
196;"o9";"6";256;256;12
196;"o5";"7";255;225;13
196;"o9";"12";300;270;14
197;"o1";"5";300;150;0
197;"o1";"14";300;270;1
197;"o1";"6";300;150;2
197;"o9";"2";300;150;3
197;"o9";"15";300;150;4
197;"o1";"9";300;210;5
197;"o9";"4";256;44;6
197;"o1";"10";300;210;7
197;"o1";"1";256;256;8
197;"o9";"13";300;150;9
197;"o9";"12";300;270;10
197;"o9";"8";300;270;11
197;"o9";"11";300;210;12
197;"o9";"3";256;256;13
197;"o1";"7";300;150;14
198;"o9";"2";300;150;0
198;"o1";"9";300;210;1
198;"o7";"15";292;188;2
198;"o1";"14";300;270;3
198;"o9";"8";300;270;4
198;"o8";"11";289;221;5
198;"o9";"4";256;44;6
198;"o9";"12";300;270;7
198;"o1";"1";256;256;8
198;"o1";"5";300;150;9
198;"o9";"13";300;150;10
198;"o2";"7";289;169;11
198;"o4";"10";289;244;12
198;"o1";"6";300;150;13
198;"o9";"3";256;256;14
199;"o9";"12";300;270;0
199;"o1";"9";300;210;1
199;"o9";"11";300;210;2
199;"o9";"4";256;44;3
199;"o1";"6";300;150;4
199;"o1";"5";300;150;5
199;"o1";"7";300;150;6
199;"o1";"14";300;270;7
199;"o9";"2";300;150;8
199;"o9";"13";300;150;9
199;"o9";"3";256;256;10
199;"o1";"10";300;210;11
199;"o9";"8";300;270;12
199;"o9";"15";300;150;13
199;"o1";"1";256;256;14
200;"o1";"6";300;150;0
200;"o5";"5";225;225;1
200;"o5";"13";225;225;2
200;"o3";"9";262;233;3
200;"o6";"11";266;244;4
200;"o2";"1";256;230;5
200;"o5";"4";203;172;6
200;"o5";"7";255;225;7
200;"o8";"12";281;274;8
200;"o9";"2";300;150;9
200;"o2";"10";296;221;10
200;"o5";"15";285;225;11
200;"o9";"3";256;256;12
200;"o3";"14";278;278;13
200;"o7";"8";292;278;14
201;"o9";"6";256;256;0
201;"o4";"9";244;244;1
201;"o3";"14";278;278;2
201;"o9";"3";256;256;3
201;"o7";"10";278;278;4
201;"o6";"7";244;244;5
201;"o9";"2";300;150;6
201;"o3";"15";278;262;7
201;"o5";"13";225;225;8
201;"o5";"5";225;225;9
201;"o8";"12";281;274;10
201;"o1";"1";256;256;11
201;"o5";"11";255;255;12
201;"o5";"8";285;285;13
201;"o5";"4";203;172;14
202;"o9";"3";256;256;0
202;"o9";"8";300;270;1
202;"o9";"2";300;150;2
202;"o1";"1";256;256;3
202;"o9";"12";300;270;4
202;"o6";"7";244;244;5
202;"o1";"14";300;270;6
202;"o6";"13";244;206;7
202;"o5";"15";285;225;8
202;"o9";"6";256;256;9
202;"o9";"11";300;210;10
202;"o6";"10";281;266;11
202;"o1";"9";300;210;12
202;"o2";"5";281;169;13
202;"o5";"4";203;172;14
203;"o1";"10";300;210;0
203;"o9";"2";300;150;1
203;"o9";"15";300;150;2
203;"o1";"6";300;150;3
203;"o9";"4";256;44;4
203;"o9";"11";300;210;5
203;"o1";"9";300;210;6
203;"o1";"7";300;150;7
203;"o9";"12";300;270;8
203;"o1";"1";256;256;9
203;"o9";"8";300;270;10
203;"o9";"3";256;256;11
203;"o1";"5";300;150;12
203;"o1";"14";300;270;13
203;"o9";"13";300;150;14
204;"o9";"12";300;270;0
204;"o9";"11";300;210;1
204;"o1";"1";256;256;2
204;"o9";"3";256;256;3
204;"o9";"2";300;150;4
204;"o9";"13";300;150;5
204;"o1";"7";300;150;6
204;"o9";"4";256;44;7
204;"o1";"6";300;150;8
204;"o1";"9";300;210;9
204;"o1";"14";300;270;10
204;"o9";"8";300;270;11
204;"o1";"5";300;150;12
204;"o9";"10";270;300;13
204;"o1";"15";270;300;14
205;"o1";"5";300;150;0
205;"o9";"12";300;270;1
205;"o1";"6";300;150;2
205;"o9";"8";300;270;3
205;"o9";"15";300;150;4
205;"o1";"9";300;210;5
205;"o1";"10";300;210;6
205;"o9";"13";300;150;7
205;"o9";"2";300;150;8
205;"o1";"7";300;150;9
205;"o1";"14";300;270;10
205;"o9";"3";256;256;11
205;"o1";"1";256;256;12
205;"o9";"11";300;210;13
205;"o9";"4";256;44;14
206;"o9";"3";256;256;0
206;"o1";"15";270;300;1
206;"o1";"5";300;150;2
206;"o5";"4";203;172;3
206;"o9";"8";300;270;4
206;"o5";"10";285;255;5
206;"o8";"11";289;221;6
206;"o1";"1";256;256;7
206;"o4";"6";284;190;8
206;"o1";"9";300;210;9
206;"o9";"12";300;270;10
206;"o9";"13";300;150;11
206;"o1";"7";300;150;12
206;"o1";"14";300;270;13
206;"o9";"2";300;150;14
207;"o3";"10";292;233;0
207;"o9";"11";300;210;1
207;"o9";"8";300;270;2
207;"o9";"3";256;256;3
207;"o1";"1";256;256;4
207;"o7";"4";230;108;5
207;"o1";"15";270;300;6
207;"o9";"13";300;150;7
207;"o1";"14";300;270;8
207;"o9";"12";300;270;9
207;"o3";"7";278;188;10
207;"o1";"9";300;210;11
207;"o3";"6";289;177;12
207;"o8";"2";295;137;13
207;"o1";"5";300;150;14
208;"o9";"11";300;210;0
208;"o2";"7";289;169;1
208;"o1";"14";300;270;2
208;"o2";"5";281;169;3
208;"o9";"3";256;256;4
208;"o6";"15";289;206;5
208;"o3";"6";289;177;6
208;"o9";"8";300;270;7
208;"o9";"2";300;150;8
208;"o1";"9";300;210;9
208;"o1";"1";256;256;10
208;"o4";"10";289;244;11
208;"o7";"4";230;108;12
208;"o9";"12";300;270;13
208;"o9";"13";300;150;14
209;"o9";"6";256;256;0
209;"o1";"9";300;210;1
209;"o4";"4";190;204;2
209;"o9";"11";300;210;3
209;"o8";"7";221;281;4
209;"o1";"1";256;256;5
209;"o7";"13";262;188;6
209;"o4";"5";244;206;7
209;"o9";"12";300;270;8
209;"o9";"3";256;256;9
209;"o9";"10";270;300;10
209;"o9";"8";300;270;11
209;"o9";"2";300;150;12
209;"o1";"15";270;300;13
209;"o1";"14";300;270;14
210;"o4";"9";244;244;0
210;"o3";"15";278;262;1
210;"o6";"7";244;244;2
210;"o9";"3";256;256;3
210;"o8";"4";243;76;4
210;"o5";"8";285;285;5
210;"o9";"12";300;270;6
210;"o1";"1";256;256;7
210;"o5";"13";225;225;8
210;"o1";"14";300;270;9
210;"o9";"11";300;210;10
210;"o9";"6";256;256;11
210;"o1";"5";300;150;12
210;"o5";"10";285;255;13
210;"o9";"2";300;150;14
211;"o7";"12";262;278;0
211;"o7";"13";262;188;1
211;"o9";"6";256;256;2
211;"o3";"14";278;278;3
211;"o1";"1";256;256;4
211;"o5";"11";255;255;5
211;"o9";"2";300;150;6
211;"o7";"10";278;278;7
211;"o2";"15";274;281;8
211;"o9";"3";256;256;9
211;"o4";"9";244;244;10
211;"o5";"5";225;225;11
211;"o6";"7";244;244;12
211;"o5";"8";285;285;13
211;"o5";"4";203;172;14
212;"o1";"14";300;270;0
212;"o9";"15";300;150;1
212;"o9";"12";300;270;2
212;"o1";"7";300;150;3
212;"o1";"9";300;210;4
212;"o1";"10";300;210;5
212;"o9";"4";256;44;6
212;"o9";"11";300;210;7
212;"o9";"13";300;150;8
212;"o1";"5";300;150;9
212;"o1";"1";256;256;10
212;"o9";"8";300;270;11
212;"o9";"2";300;150;12
212;"o9";"3";256;256;13
212;"o1";"6";300;150;14
213;"o1";"1";256;256;0
213;"o1";"7";300;150;1
213;"o9";"11";300;210;2
213;"o9";"8";300;270;3
213;"o1";"14";300;270;4
213;"o5";"4";203;172;5
213;"o1";"9";300;210;6
213;"o1";"6";300;150;7
213;"o9";"2";300;150;8
213;"o1";"10";300;210;9
213;"o9";"3";256;256;10
213;"o1";"5";300;150;11
213;"o9";"13";300;150;12
213;"o9";"12";300;270;13
213;"o9";"15";300;150;14
214;"o2";"15";274;281;0
214;"o4";"4";190;204;1
214;"o3";"14";278;278;2
214;"o6";"7";244;244;3
214;"o9";"6";256;256;4
214;"o5";"5";225;225;5
214;"o5";"13";225;225;6
214;"o5";"11";255;255;7
214;"o1";"1";256;256;8
214;"o8";"12";281;274;9
214;"o9";"3";256;256;10
214;"o9";"2";300;150;11
214;"o5";"8";285;285;12
214;"o7";"10";278;278;13
214;"o4";"9";244;244;14
215;"o1";"1";256;256;0
215;"o1";"7";300;150;1
215;"o9";"11";300;210;2
215;"o9";"8";300;270;3
215;"o1";"14";300;270;4
215;"o5";"4";203;172;5
215;"o1";"9";300;210;6
215;"o1";"6";300;150;7
215;"o9";"2";300;150;8
215;"o1";"10";300;210;9
215;"o9";"3";256;256;10
215;"o1";"5";300;150;11
215;"o9";"13";300;150;12
215;"o9";"12";300;270;13
215;"o9";"15";300;150;14
216;"o9";"2";300;150;0
216;"o9";"6";256;256;1
216;"o5";"4";203;172;2
216;"o1";"15";270;300;3
216;"o1";"1";256;256;4
216;"o1";"14";300;270;5
216;"o9";"3";256;256;6
216;"o9";"12";300;270;7
216;"o1";"9";300;210;8
216;"o5";"13";225;225;9
216;"o7";"10";278;278;10
216;"o6";"7";244;244;11
216;"o9";"11";300;210;12
216;"o9";"8";300;270;13
216;"o5";"5";225;225;14
217;"o8";"4";243;76;0
217;"o1";"5";300;150;1
217;"o8";"13";281;169;2
217;"o9";"8";300;270;3
217;"o9";"15";300;150;4
217;"o1";"14";300;270;5
217;"o1";"6";300;150;6
217;"o1";"10";300;210;7
217;"o8";"11";289;221;8
217;"o1";"9";300;210;9
217;"o9";"3";256;256;10
217;"o9";"2";300;150;11
217;"o1";"7";300;150;12
217;"o1";"1";256;256;13
217;"o9";"12";300;270;14
218;"o1";"1";256;256;0
218;"o2";"14";289;274;1
218;"o5";"13";225;225;2
218;"o5";"8";285;285;3
218;"o4";"9";244;244;4
218;"o6";"7";244;244;5
218;"o8";"2";295;137;6
218;"o5";"5";225;225;7
218;"o5";"4";203;172;8
218;"o8";"12";281;274;9
218;"o3";"15";278;262;10
218;"o9";"3";256;256;11
218;"o5";"11";255;255;12
218;"o9";"6";256;256;13
218;"o7";"10";278;278;14
219;"o5";"8";285;285;0
219;"o3";"15";278;262;1
219;"o6";"7";244;244;2
219;"o5";"11";255;255;3
219;"o7";"10";278;278;4
219;"o5";"13";225;225;5
219;"o9";"3";256;256;6
219;"o8";"2";295;137;7
219;"o3";"14";278;278;8
219;"o7";"12";262;278;9
219;"o4";"9";244;244;10
219;"o1";"1";256;256;11
219;"o9";"6";256;256;12
219;"o5";"5";225;225;13
219;"o4";"4";190;204;14
220;"o4";"9";244;244;0
220;"o6";"7";244;244;1
220;"o3";"14";278;278;2
220;"o3";"15";278;262;3
220;"o5";"4";203;172;4
220;"o9";"12";300;270;5
220;"o5";"5";225;225;6
220;"o9";"2";300;150;7
220;"o9";"3";256;256;8
220;"o9";"8";300;270;9
220;"o9";"6";256;256;10
220;"o5";"13";225;225;11
220;"o6";"11";266;244;12
220;"o7";"10";278;278;13
220;"o1";"1";256;256;14
221;"o9";"12";300;270;0
221;"o1";"9";300;210;1
221;"o1";"1";256;256;2
221;"o9";"15";300;150;3
221;"o1";"5";300;150;4
221;"o1";"6";300;150;5
221;"o1";"7";300;150;6
221;"o1";"14";300;270;7
221;"o9";"2";300;150;8
221;"o9";"13";300;150;9
221;"o9";"3";256;256;10
221;"o1";"10";300;210;11
221;"o9";"4";256;44;12
221;"o9";"8";300;270;13
221;"o9";"11";300;210;14
222;"o5";"13";225;225;0
222;"o3";"11";233;278;1
222;"o9";"6";256;256;2
222;"o1";"4";150;300;3
222;"o4";"9";244;244;4
222;"o1";"14";300;270;5
222;"o5";"5";225;225;6
222;"o1";"15";270;300;7
222;"o9";"3";256;256;8
222;"o9";"2";300;150;9
222;"o9";"10";270;300;10
222;"o1";"1";256;256;11
222;"o9";"12";300;270;12
222;"o9";"7";210;300;13
222;"o1";"8";270;300;14
223;"o5";"5";225;225;0
223;"o2";"15";274;281;1
223;"o5";"13";225;225;2
223;"o5";"11";255;255;3
223;"o5";"8";285;285;4
223;"o1";"1";256;256;5
223;"o4";"4";190;204;6
223;"o8";"12";281;274;7
223;"o9";"3";256;256;8
223;"o6";"7";244;244;9
223;"o4";"9";244;244;10
223;"o7";"10";278;278;11
223;"o9";"6";256;256;12
223;"o3";"14";278;278;13
223;"o9";"2";300;150;14
224;"o7";"10";278;278;0
224;"o6";"11";266;244;1
224;"o1";"1";256;256;2
224;"o7";"6";267;230;3
224;"o6";"13";244;206;4
224;"o9";"3";256;256;5
224;"o5";"15";285;225;6
224;"o5";"8";285;285;7
224;"o5";"4";203;172;8
224;"o2";"5";281;169;9
224;"o9";"12";300;270;10
224;"o4";"9";244;244;11
224;"o2";"14";289;274;12
224;"o6";"7";244;244;13
224;"o9";"2";300;150;14
225;"o9";"12";300;270;0
225;"o9";"8";300;270;1
225;"o1";"9";300;210;2
225;"o9";"13";300;150;3
225;"o1";"7";300;150;4
225;"o1";"14";300;270;5
225;"o1";"1";256;256;6
225;"o9";"2";300;150;7
225;"o1";"6";300;150;8
225;"o9";"3";256;256;9
225;"o9";"15";300;150;10
225;"o9";"11";300;210;11
225;"o9";"4";256;44;12
225;"o1";"10";300;210;13
225;"o1";"5";300;150;14
226;"o5";"5";225;225;0
226;"o3";"14";278;278;1
226;"o3";"15";278;262;2
226;"o6";"7";244;244;3
226;"o9";"2";300;150;4
226;"o9";"6";256;256;5
226;"o5";"8";285;285;6
226;"o4";"9";244;244;7
226;"o1";"1";256;256;8
226;"o5";"13";225;225;9
226;"o5";"11";255;255;10
226;"o7";"10";278;278;11
226;"o8";"12";281;274;12
226;"o5";"4";203;172;13
226;"o9";"3";256;256;14
228;"o5";"13";225;225;0
228;"o5";"8";285;285;1
228;"o9";"3";256;256;2
228;"o4";"7";266;206;3
228;"o6";"15";289;206;4
228;"o4";"12";206;289;5
228;"o5";"10";285;255;6
228;"o1";"1";256;256;7
228;"o5";"6";278;203;8
228;"o5";"5";225;225;9
228;"o6";"14";244;289;10
228;"o8";"2";295;137;11
228;"o9";"9";150;300;12
228;"o8";"11";289;221;13
228;"o4";"4";190;204;14
229;"o9";"12";300;270;0
229;"o1";"9";300;210;1
229;"o9";"13";300;150;2
229;"o9";"11";300;210;3
229;"o9";"8";300;270;4
229;"o1";"1";256;256;5
229;"o5";"5";225;225;6
229;"o9";"3";256;256;7
229;"o9";"2";300;150;8
229;"o5";"15";285;225;9
229;"o9";"10";270;300;10
229;"o1";"14";300;270;11
229;"o5";"7";255;225;12
229;"o9";"6";256;256;13
229;"o1";"4";150;300;14
230;"o9";"15";300;150;0
230;"o9";"11";300;210;1
230;"o1";"14";300;270;2
230;"o9";"4";256;44;3
230;"o1";"6";300;150;4
230;"o1";"1";256;256;5
230;"o1";"5";300;150;6
230;"o9";"2";300;150;7
230;"o1";"10";300;210;8
230;"o9";"3";256;256;9
230;"o1";"7";300;150;10
230;"o9";"13";300;150;11
230;"o1";"9";300;210;12
230;"o9";"8";300;270;13
230;"o9";"12";300;270;14
231;"o1";"8";270;300;0
231;"o1";"1";256;256;1
231;"o1";"15";270;300;2
231;"o4";"9";244;244;3
231;"o6";"14";244;289;4
231;"o9";"6";256;256;5
231;"o9";"2";300;150;6
231;"o4";"11";244;266;7
231;"o2";"10";296;221;8
231;"o2";"13";169;281;9
231;"o7";"5";188;262;10
231;"o1";"4";150;300;11
231;"o1";"3";150;300;12
231;"o2";"12";169;296;13
231;"o5";"7";255;225;14
232;"o6";"7";244;244;0
232;"o5";"13";225;225;1
232;"o9";"2";300;150;2
232;"o1";"1";256;256;3
232;"o5";"5";225;225;4
232;"o3";"15";278;262;5
232;"o4";"4";190;204;6
232;"o9";"6";256;256;7
232;"o3";"14";278;278;8
232;"o9";"3";256;256;9
232;"o5";"11";255;255;10
232;"o5";"8";285;285;11
232;"o4";"9";244;244;12
232;"o7";"10";278;278;13
232;"o8";"12";281;274;14
233;"o1";"10";300;210;0
233;"o8";"4";243;76;1
233;"o9";"12";300;270;2
233;"o9";"8";300;270;3
233;"o8";"2";295;137;4
233;"o1";"14";300;270;5
233;"o2";"6";295;163;6
233;"o1";"9";300;210;7
233;"o8";"11";289;221;8
233;"o2";"7";289;169;9
233;"o8";"13";281;169;10
233;"o8";"15";296;169;11
233;"o9";"3";256;256;12
233;"o1";"1";256;256;13
233;"o2";"5";281;169;14
234;"o9";"2";300;150;0
234;"o5";"4";203;172;1
234;"o1";"1";256;256;2
234;"o3";"14";278;278;3
234;"o6";"7";244;244;4
234;"o9";"6";256;256;5
234;"o7";"10";278;278;6
234;"o5";"8";285;285;7
234;"o2";"15";274;281;8
234;"o8";"12";281;274;9
234;"o9";"3";256;256;10
234;"o5";"13";225;225;11
234;"o4";"9";244;244;12
234;"o5";"11";255;255;13
234;"o5";"5";225;225;14
235;"o9";"2";300;150;0
235;"o9";"12";300;270;1
235;"o5";"4";203;172;2
235;"o5";"10";285;255;3
235;"o9";"8";300;270;4
235;"o3";"5";262;188;5
235;"o6";"6";273;216;6
235;"o6";"13";244;206;7
235;"o5";"15";285;225;8
235;"o1";"1";256;256;9
235;"o9";"3";256;256;10
235;"o3";"9";262;233;11
235;"o1";"14";300;270;12
235;"o7";"11";278;233;13
235;"o4";"7";266;206;14
236;"o1";"10";300;210;0
236;"o2";"7";289;169;1
236;"o8";"13";281;169;2
236;"o2";"6";295;163;3
236;"o1";"1";256;256;4
236;"o1";"9";300;210;5
236;"o7";"4";230;108;6
236;"o1";"14";300;270;7
236;"o9";"11";300;210;8
236;"o9";"3";256;256;9
236;"o7";"15";292;188;10
236;"o9";"12";300;270;11
236;"o9";"2";300;150;12
236;"o2";"5";281;169;13
236;"o9";"8";300;270;14
237;"o1";"1";256;256;0
237;"o1";"7";300;150;1
237;"o9";"4";256;44;2
237;"o1";"14";300;270;3
237;"o2";"6";295;163;4
237;"o9";"2";300;150;5
237;"o9";"13";300;150;6
237;"o9";"8";300;270;7
237;"o9";"11";300;210;8
237;"o9";"12";300;270;9
237;"o6";"15";289;206;10
237;"o1";"9";300;210;11
237;"o4";"10";289;244;12
237;"o9";"3";256;256;13
237;"o1";"5";300;150;14
238;"o9";"6";256;256;0
238;"o5";"4";203;172;1
238;"o6";"7";244;244;2
238;"o9";"2";300;150;3
238;"o5";"5";225;225;4
238;"o5";"13";225;225;5
238;"o2";"15";274;281;6
238;"o1";"1";256;256;7
238;"o9";"3";256;256;8
238;"o5";"8";285;285;9
238;"o7";"10";278;278;10
238;"o8";"12";281;274;11
238;"o3";"14";278;278;12
238;"o5";"11";255;255;13
238;"o4";"9";244;244;14
239;"o1";"1";256;256;0
239;"o8";"2";295;137;1
239;"o4";"9";244;244;2
239;"o5";"6";278;203;3
239;"o7";"10";278;278;4
239;"o3";"15";278;262;5
239;"o1";"11";210;300;6
239;"o4";"4";190;204;7
239;"o9";"7";210;300;8
239;"o1";"14";300;270;9
239;"o5";"5";225;225;10
239;"o5";"13";225;225;11
239;"o9";"12";300;270;12
239;"o9";"3";256;256;13
239;"o9";"8";300;270;14
240;"o3";"14";278;278;0
240;"o5";"4";203;172;1
240;"o9";"2";300;150;2
240;"o5";"13";225;225;3
240;"o6";"7";244;244;4
240;"o9";"6";256;256;5
240;"o7";"10";278;278;6
240;"o4";"9";244;244;7
240;"o3";"15";278;262;8
240;"o5";"8";285;285;9
240;"o5";"11";255;255;10
240;"o8";"12";281;274;11
240;"o9";"3";256;256;12
240;"o5";"5";225;225;13
240;"o1";"1";256;256;14
241;"o4";"6";284;190;0
241;"o9";"12";300;270;1
241;"o9";"3";256;256;2
241;"o7";"10";278;278;3
241;"o5";"11";255;255;4
241;"o8";"2";295;137;5
241;"o4";"7";266;206;6
241;"o4";"4";190;204;7
241;"o5";"5";225;225;8
241;"o3";"1";256;203;9
241;"o6";"15";289;206;10
241;"o4";"9";244;244;11
241;"o5";"13";225;225;12
241;"o5";"8";285;285;13
241;"o4";"14";266;281;14
242;"o1";"9";300;210;0
242;"o1";"14";300;270;1
242;"o9";"3";256;256;2
242;"o9";"13";300;150;3
242;"o1";"15";270;300;4
242;"o9";"11";300;210;5
242;"o1";"5";300;150;6
242;"o9";"8";300;270;7
242;"o9";"12";300;270;8
242;"o5";"6";278;203;9
242;"o5";"4";203;172;10
242;"o9";"2";300;150;11
242;"o1";"1";256;256;12
242;"o4";"7";266;206;13
242;"o9";"10";270;300;14
243;"o5";"5";225;225;0
243;"o5";"4";203;172;1
243;"o4";"9";244;244;2
243;"o1";"1";256;256;3
243;"o9";"6";256;256;4
243;"o5";"13";225;225;5
243;"o7";"10";278;278;6
243;"o9";"3";256;256;7
243;"o3";"15";278;262;8
243;"o9";"2";300;150;9
243;"o1";"14";300;270;10
243;"o5";"11";255;255;11
243;"o5";"8";285;285;12
243;"o8";"12";281;274;13
243;"o6";"7";244;244;14
244;"o1";"10";300;210;0
244;"o1";"6";300;150;1
244;"o1";"7";300;150;2
244;"o9";"12";300;270;3
244;"o9";"4";256;44;4
244;"o1";"1";256;256;5
244;"o9";"8";300;270;6
244;"o9";"11";300;210;7
244;"o1";"14";300;270;8
244;"o9";"2";300;150;9
244;"o1";"5";300;150;10
244;"o9";"3";256;256;11
244;"o9";"13";300;150;12
244;"o9";"15";300;150;13
244;"o1";"9";300;210;14
245;"o1";"5";300;150;0
245;"o9";"2";300;150;1
245;"o1";"7";300;150;2
245;"o9";"8";300;270;3
245;"o9";"3";256;256;4
245;"o1";"14";300;270;5
245;"o1";"10";300;210;6
245;"o9";"13";300;150;7
245;"o9";"12";300;270;8
245;"o1";"1";256;256;9
245;"o1";"6";300;150;10
245;"o1";"9";300;210;11
245;"o9";"4";256;44;12
245;"o9";"11";300;210;13
245;"o9";"15";300;150;14
246;"o2";"5";281;169;0
246;"o3";"9";262;233;1
246;"o6";"15";289;206;2
246;"o8";"4";243;76;3
246;"o1";"14";300;270;4
246;"o3";"7";278;188;5
246;"o9";"8";300;270;6
246;"o4";"10";289;244;7
246;"o4";"6";284;190;8
246;"o7";"13";262;188;9
246;"o9";"2";300;150;10
246;"o9";"3";256;256;11
246;"o8";"11";289;221;12
246;"o1";"1";256;256;13
246;"o9";"12";300;270;14
247;"o1";"5";300;150;0
247;"o1";"7";300;150;1
247;"o6";"2";284;110;2
247;"o9";"4";256;44;3
247;"o9";"13";300;150;4
247;"o5";"6";278;203;5
247;"o4";"8";281;289;6
247;"o6";"15";289;206;7
247;"o1";"9";300;210;8
247;"o8";"1";256;70;9
247;"o9";"3";256;256;10
247;"o9";"10";270;300;11
247;"o9";"12";300;270;12
247;"o9";"11";300;210;13
247;"o2";"14";289;274;14
248;"o1";"10";300;210;0
248;"o1";"14";300;270;1
248;"o1";"7";300;150;2
248;"o8";"2";295;137;3
248;"o1";"9";300;210;4
248;"o1";"5";300;150;5
248;"o5";"4";203;172;6
248;"o5";"1";256;150;7
248;"o6";"8";289;281;8
248;"o8";"12";281;274;9
248;"o1";"6";300;150;10
248;"o9";"3";256;256;11
248;"o9";"15";300;150;12
248;"o9";"13";300;150;13
248;"o9";"11";300;210;14
249;"o9";"3";256;256;0
249;"o3";"15";278;262;1
249;"o4";"9";244;244;2
249;"o4";"4";190;204;3
249;"o5";"8";285;285;4
249;"o7";"10";278;278;5
249;"o1";"1";256;256;6
249;"o8";"12";281;274;7
249;"o3";"14";278;278;8
249;"o9";"2";300;150;9
249;"o5";"13";225;225;10
249;"o9";"6";256;256;11
249;"o5";"5";225;225;12
249;"o5";"11";255;255;13
249;"o6";"7";244;244;14
250;"o9";"6";256;256;0
250;"o9";"3";256;256;1
250;"o8";"12";281;274;2
250;"o9";"2";300;150;3
250;"o2";"15";274;281;4
250;"o1";"1";256;256;5
250;"o1";"14";300;270;6
250;"o6";"8";289;281;7
250;"o7";"10";278;278;8
250;"o6";"13";244;206;9
250;"o5";"11";255;255;10
250;"o5";"4";203;172;11
250;"o5";"5";225;225;12
250;"o6";"7";244;244;13
250;"o5";"9";225;255;14
251;"o9";"3";256;256;0
251;"o9";"11";300;210;1
251;"o9";"15";300;150;2
251;"o9";"4";256;44;3
251;"o1";"10";300;210;4
251;"o1";"14";300;270;5
251;"o1";"9";300;210;6
251;"o9";"8";300;270;7
251;"o9";"12";300;270;8
251;"o9";"2";300;150;9
251;"o1";"7";300;150;10
251;"o1";"1";256;256;11
251;"o1";"6";300;150;12
251;"o9";"13";300;150;13
251;"o1";"5";300;150;14
252;"o6";"1";256;123;0
252;"o6";"4";216;140;1
252;"o6";"7";244;244;2
252;"o6";"12";244;281;3
252;"o3";"5";262;188;4
252;"o9";"3";256;256;5
252;"o8";"8";296;274;6
252;"o9";"2";300;150;7
252;"o9";"11";300;210;8
252;"o9";"15";300;150;9
252;"o9";"10";270;300;10
252;"o6";"14";244;289;11
252;"o4";"9";244;244;12
252;"o5";"13";225;225;13
252;"o5";"6";278;203;14
254;"o9";"15";300;150;0
254;"o9";"3";256;256;1
254;"o9";"2";300;150;2
254;"o1";"6";300;150;3
254;"o1";"9";300;210;4
254;"o1";"14";300;270;5
254;"o9";"11";300;210;6
254;"o9";"4";256;44;7
254;"o1";"10";300;210;8
254;"o9";"8";300;270;9
254;"o9";"12";300;270;10
254;"o9";"13";300;150;11
254;"o1";"5";300;150;12
254;"o1";"7";300;150;13
254;"o1";"1";256;256;14
255;"o1";"1";256;256;0
255;"o1";"5";300;150;1
255;"o9";"4";256;44;2
255;"o9";"13";300;150;3
255;"o1";"6";300;150;4
255;"o1";"7";300;150;5
255;"o9";"2";300;150;6
